title,address,city,state,postal_code,lat,lon,price,days,facts and features,real estate provider,url
Condo for sale,68 Abell St #1126,Toronto,ON,M6J0B1,43.64239,-79.424738,"C$410,000",8,"1 bds, 1.0 ba ,None sqft",Living Realty Inc.,https://www.zillow.com/homedetails/68-Abell-St-1126-Toronto-ON-M6J-0B1/2077105954_zpid/
House for sale,1402 Dundas St W,Toronto,ON,M6J1Y5,43.649778,-79.428946,"C$2,988,000",64,"5 bds, 3.0 ba ,None sqft",Re/Max Ultimate Realty Inc.,https://www.zillow.com/homedetails/1402-Dundas-St-W-Toronto-ON-M6J-1Y5/2077573822_zpid/
House for sale,6 Halton St,Toronto,ON,M6J1R3,43.648968,-79.418273,"C$2,095,000",49,"2 bds, 4.0 ba ,None sqft",Sutton Group-Associates Realty Inc.,https://www.zillow.com/homedetails/6-Halton-St-Toronto-ON-M6J-1R3/2077406359_zpid/
Condo for sale,20 Minowan Miikan Ln #1612,Toronto,ON,M6J0E5,43.643062,-79.428133,"C$749,000",73,"2 bds, 2.0 ba ,None sqft",Urbanlife Realty Inc.,https://www.zillow.com/homedetails/20-Minowan-Miikan-Ln-1612-Toronto-ON-M6J-0E5/2077700152_zpid/
House for sale,91 A Claremont St,Toronto,ON,M6J2M7,43.648908,-79.410481,"C$1,895,000",44,"4 bds, 3.0 ba ,None sqft",Right at Home Realty Inc Brokerage,https://www.zillow.com/homedetails/91-A-Claremont-St-Toronto-ON-M6J-2M7/2077356599_zpid/
Condo for sale,41 Dovercourt Rd PENTHOUSE 1005,Toronto,ON,M6J3C2,43.641749,-79.421394,"C$1,650,000",140,"2 bds, 2.0 ba ,None sqft",Psr,https://www.zillow.com/homedetails/41-Dovercourt-Rd-PENTHOUSE-1005-Toronto-ON-M6J-3C2/2078556393_zpid/
Condo for sale,208 Niagara St #TOWNHOUSE,Toronto,ON,M6J3W5,43.643439,-79.407611,"C$1,198,000",50,"3 bds, 2.0 ba ,None sqft",HomeLife/Realty One Ltd Brokerage,https://www.zillow.com/homedetails/208-Niagara-St-TOWNHOUSE-Toronto-ON-M6J-3W5/2077417834_zpid/
Condo for sale,20 Gladstone Ave #304,Toronto,ON,M6J0E9,43.643286,-79.427789,"C$679,900",230,"2 bds, 2.0 ba ,None sqft",Living Realty Inc.,https://www.zillow.com/homedetails/20-Gladstone-Ave-304-Toronto-ON-M6J-0E9/2079928331_zpid/
Condo for sale,106 Dovercourt Rd #519,Toronto,ON,M6J3C3,43.64316,-79.422487,"C$669,900",99,"1 bds, 1.0 ba ,499 sqft",Right at Home Realty Inc Brokerage,https://www.zillow.com/homedetails/106-Dovercourt-Rd-519-Toronto-ON-M6J-3C3/2078359834_zpid/
Condo for sale,1171 Queen St #1812,Toronto,ON,M6J0A5,43.64234,-79.425934,"C$729,999",15,"1 bds, 1.0 ba ,None sqft",Psr,https://www.zillow.com/homedetails/1171-Queen-St-1812-Toronto-ON-M6J-0A5/2077045920_zpid/
Condo for sale,20 Gladstone Ave #205,Toronto,ON,M6J0E9,43.643286,-79.427789,"C$624,000",19,"2 bds, 1.0 ba ,None sqft",CENTURY 21 Atria Realty Inc Brokerage,https://www.zillow.com/homedetails/20-Gladstone-Ave-205-Toronto-ON-M6J-0E9/2077085843_zpid/
Condo for sale,68 Abell St #323,Toronto,ON,M6J0B1,43.64239,-79.424738,"C$499,999",121,"2 bds, 1.0 ba ,None sqft",HomeLife Landmark Realty Inc Brokerage,https://www.zillow.com/homedetails/68-Abell-St-323-Toronto-ON-M6J-0B1/2078296765_zpid/
Condo for sale,1239 Dundas St W #508,Toronto,ON,M6J0E8,43.649188,-79.423511,"C$495,000",24,"1 bds, 1.0 ba ,None sqft",Right at Home Realty Inc Brokerage,https://www.zillow.com/homedetails/1239-Dundas-St-W-508-Toronto-ON-M6J-0E8/2077141040_zpid/
Condo for sale,45 Dovercourt Rd #503,Toronto,ON,M6J3C2,43.641898,-79.421406,"C$1,745,000",58,"3 bds, 3.0 ba ,None sqft",Sage Real Estate Limited,https://www.zillow.com/homedetails/45-Dovercourt-Rd-503-Toronto-ON-M6J-3C2/2077512408_zpid/
Condo for sale,41 Dovercourt Rd #801,Toronto,ON,M6J3C2,43.641749,-79.421394,"C$1,475,000",58,"3 bds, 2.0 ba ,None sqft",Psr,https://www.zillow.com/homedetails/41-Dovercourt-Rd-801-Toronto-ON-M6J-3C2/2077508838_zpid/
Condo for sale,106 Dovercourt Rd #507,Toronto,ON,M6J3C3,43.64316,-79.422487,"C$650,000",90,"1 bds, 1.0 ba ,None sqft",HomeLife New World Realty Inc Brokerage,https://www.zillow.com/homedetails/106-Dovercourt-Rd-507-Toronto-ON-M6J-3C3/2077894210_zpid/
Condo for sale,36 Lisgar St #2101E,Toronto,ON,M6J0C7,43.641738,-79.423315,"C$468,000",149,"1 bds, 1.0 ba ,None sqft",Right at Home Realty Inc Brokerage,https://www.zillow.com/homedetails/36-Lisgar-St-2101E-Toronto-ON-M6J-0C7/2078696376_zpid/
Condo for sale,68 Abell St #730,Toronto,ON,M6J0B1,43.64239,-79.424738,"C$599,000",117,"2 bds, 2.0 ba ,None sqft","International Realty Firm, Inc.",https://www.zillow.com/homedetails/68-Abell-St-730-Toronto-ON-M6J-0B1/2078235920_zpid/
Condo for sale,41 Dovercourt Rd #901,Toronto,ON,M6J3C2,43.641749,-79.421394,"C$1,389,900",443,"3 bds, 2.0 ba ,None sqft",Psr,https://www.zillow.com/homedetails/41-Dovercourt-Rd-901-Toronto-ON-M6J-3C2/2082622061_zpid/
Condo for sale,36 Lisgar St #502,Toronto,ON,M6J0C7,43.641738,-79.423315,"C$517,200",149,"1 bds, 1.0 ba ,None sqft",Right at Home Realty Inc Brokerage,https://www.zillow.com/homedetails/36-Lisgar-St-502-Toronto-ON-M6J-0C7/2082018518_zpid/
Condo for sale,36 Lisgar St #318,Toronto,ON,M6J0C7,43.641738,-79.423315,"C$595,000",57,"1 bds, 1.0 ba ,499 sqft",Right at Home Realty Inc Brokerage,https://www.zillow.com/homedetails/36-Lisgar-St-318-Toronto-ON-M6J-0C7/2084298828_zpid/
Condo for sale,36 Lisgar St #223,Toronto,ON,M6J0C7,43.641738,-79.423315,"C$830,000",57,"2 bds, 2.0 ba ,799 sqft",Right at Home Realty Inc Brokerage,https://www.zillow.com/homedetails/36-Lisgar-St-223-Toronto-ON-M6J-0C7/2077536511_zpid/
Condo for sale,41 Dovercourt Rd #402,Toronto,ON,M6J3C2,43.641749,-79.421394,"C$1,149,900",140,"2 bds, 2.0 ba ,None sqft",Psr,https://www.zillow.com/homedetails/41-Dovercourt-Rd-402-Toronto-ON-M6J-3C2/2081373702_zpid/
Condo for sale,45 Dovercourt Rd #304,Toronto,ON,M6J3C2,43.641898,-79.421406,"C$1,149,000",63,"2 bds, 3.0 ba ,None sqft",Right at Home Realty Inc Brokerage,https://www.zillow.com/homedetails/45-Dovercourt-Rd-304-Toronto-ON-M6J-3C2/2077562362_zpid/
Townhouse for sale,714 Richmond St W,Toronto,ON,M6J1C5,43.645901,-79.407791,"C$1,650,000",99,"6 bds, 3.0 ba ,None sqft",HomeLife/Cimerman Real Estate Ltd Brokerage,https://www.zillow.com/homedetails/714-Richmond-St-W-Toronto-ON-M6J-1C5/2078004663_zpid/
Condo for sale,41 Dovercourt Rd PENTHOUSE 1004,Toronto,ON,M6J3C2,43.641749,-79.421394,"C$1,899,000",106,"2 bds, 3.0 ba ,None sqft",Psr,https://www.zillow.com/homedetails/41-Dovercourt-Rd-PENTHOUSE-1004-Toronto-ON-M6J-3C2/2078092593_zpid/
