title,address,city,state,postal_code,lat,lon,price,days,facts and features,real estate provider,url
Condo for sale,85 Queens Wharf Rd #520,Toronto,ON,M5V0J9,43.638833,-79.398838,"C$509,900",63,"1 bds, 1.0 ba ,None sqft",Intercity Realty Inc.,https://www.zillow.com/homedetails/85-Queens-Wharf-Rd-520-Toronto-ON-M5V-0J9/2077670909_zpid/
Condo for sale,361 Front St W UNIT 1505,Toronto,ON,M5V3R5,43.643097,-79.391639,"C$799,000",244,"3 bds, 2.0 ba ,None sqft",Right at Home Realty Inc Brokerage,https://www.zillow.com/homedetails/361-Front-St-W-UNIT-1505-Toronto-ON-M5V-3R5/2080117535_zpid/
Condo for sale,3 Navy Wharf Ct #307,Toronto,ON,M5V3V1,43.64031,-79.390859,"C$499,000",36,"1 bds, 1.0 ba ,None sqft",HomeLife Landmark Realty Inc Brokerage,https://www.zillow.com/homedetails/3-Navy-Wharf-Ct-307-Toronto-ON-M5V-3V1/2080905227_zpid/
Condo for sale,85 Queens Wharf Rd #1810,Toronto,ON,M5V0J9,43.638833,-79.398838,"C$535,990",270,"1 bds, 1.0 ba ,None sqft",HomeLife/Miracle Realty Ltd Brokerage,https://www.zillow.com/homedetails/85-Queens-Wharf-Rd-1810-Toronto-ON-M5V-0J9/2081924562_zpid/
Condo for sale,21 Widmer St #2707,Toronto,ON,M5V0B8,43.647178,-79.391062,"C$599,000",3,"1 bds, 1.0 ba ,None sqft",Sutton Group-Admiral Realty Inc.,https://www.zillow.com/homedetails/21-Widmer-St-2707-Toronto-ON-M5V-0B8/2078980272_zpid/
Condo for sale,15 Fort York Blvd #2311,Toronto,ON,M5V3Y4,43.640088,-79.393957,"C$699,900",2,"2 bds, 1.0 ba ,None sqft",HomeLife/Miracle Realty Ltd Brokerage,https://www.zillow.com/homedetails/15-Fort-York-Blvd-2311-Toronto-ON-M5V-3Y4/2078355472_zpid/
Condo for sale,11 Brunel Ct #308,Toronto,ON,M5V3Y3,43.639344,-79.392971,"C$599,000",15,"2 bds, 1.0 ba ,None sqft",Right at Home Realty Inc Brokerage,https://www.zillow.com/homedetails/11-Brunel-Ct-308-Toronto-ON-M5V-3Y3/2077054946_zpid/
Condo for sale,32 Stadium Rd UNIT 355,Toronto,ON,M5V3P4,43.633606,-79.400071,"C$1,348,000",41,"2 bds, 2.0 ba ,None sqft",Right at Home Realty Inc Brokerage,https://www.zillow.com/homedetails/32-Stadium-Rd-UNIT-355-Toronto-ON-M5V-3P4/2077320338_zpid/
Townhouse for sale,18 Telegram Mews #G15,Toronto,ON,M5V3Z4,43.640854,-79.394961,"C$1,450,000",69,"3 bds, 3.0 ba ,None sqft",Century 21 Leading Edge Realty Inc.,https://www.zillow.com/homedetails/18-Telegram-Mews-G15-Toronto-ON-M5V-3Z4/2077645095_zpid/
Condo for sale,38 Dan Leckie Way #801,Toronto,ON,M5V2V6,43.637416,-79.398303,"C$774,900",63,"2 bds, 2.0 ba ,None sqft",Ipro Realty Ltd.,https://www.zillow.com/homedetails/38-Dan-Leckie-Way-801-Toronto-ON-M5V-2V6/2077562363_zpid/
